,Título do Artigo,Autor,Palavras-chave,Resumo,PDF Links,Link para o Sumário Executivo,Link
170,DP 0096 - Demographic Changes and Poverty in Brazil,"Ricardo Paes de Barros, Sergio Firpo, Roberta Guedes and Phillippe Leite","ipea, economia, governo, federal, brasil, desenvolvimento, instituto de pesquisa econômica aplicada, secretaria de assuntos estratégicos, sae, pesquisa","In this study we present evidence of the impact of demographic factors on the level of poverty based on the Brazilian experience. Two demographic factors were investigated: a) the size and b) the age composition of the population. The goal was to estimate through the micro-simulation approach the impact of changes in these two factors on the distribution of income and consequently on the level of poverty. We presented estimates of the impact on poverty of a series of alternative demographic changes. First, we consider the demographic changes that occurred over the previous decades. We showed that these changes led to a continuous reduction in poverty, which is equivalent to an additional 0.4 to 0.5 percentage point in annual growth in per capita income. Since the average growth rate in per capita income in Brazil over the studied period was close to 3.0% per year, the estimated direct impact of the demographic transition had an impact on poverty close to 15% of the corresponding impact of economic growth. We also investigated: a) the importance of regional differences in demographic conditions and b) demographic differences between poor and rich families for explaining concomitant differences in poverty. Accordingly to our estimates, we can conclude that overall secular demographic changes tend to have much greater impact on poverty than differences in the time and the speed of the demographic transition across regions and between poor and rich families.

Neste estudo, apresentam-se evidências do impacto dos fatores demográficos sobre a pobreza no Brasil. Dois fatores demográficos são investigados: o tamanho e a composição etária da população. O objetivo é estimar, por meio de microssimulações com dados da PNAD, o impacto de mudanças nesses dois fatores sobre a distribuição de renda e conseqüentemente sobre a pobreza. Os resultados encontrados revelam que as mudanças demográficas ocorridas ao longo das últimas décadas geraram importante e contínua redução na pobreza. Tal redução, fruto das mudanças na composição etária e no tamanho das famílias, é equivalente a um crescimento adicional da renda per capita em até meio ponto percentual ao ano. Dado que a taxa de crescimento anual da renda per capita ao longo do período analisado foi próximo a 3%, o efeito da mudança demográfica ocorrida nesse período sobre a redução da pobreza corresponde a aproximadamente 15% do efeito que o crescimento da renda teve sobre tal redução. Os demais resultados encontrados no presente estudo revelam que a mudança secular na composição demográfica foi muito mais importante para a redução da pobreza do que as diferenças entre regiões de velocidade e de momento das transições demográficas e do que as diferenças demográficas ocorridas entre pobres e ricos.",https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/ingles/dp_96.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=24864
171,DP 0095 - The Public-Private Wage Gap in Brazil,"Miguel N. Foguel, Indermit Gill, Rosane Mendonça and Ricardo Paes de Barros","ipea, economia, governo, federal, brasil, desenvolvimento, instituto de pesquisa econômica aplicada, secretaria de assuntos estratégicos, sae, pesquisa","Recent changes in public employment in Brazil generate costs to workers that leave this sector. In this study we investigate the wage loss that leaving public employees may experience if they were absorbed by the private sector. Using microdata from the Pesquisa Nacional por Amostra de Domicílios of 1995, we calculate the gross and controlled wage gaps between the two sectors. The results show that both wage gaps are relatively high, although significantly lower for the second measure. The latter indicates the presence of important differences in the composition of the labor force between the two sectors. In fact, public employees tend to be on average better educated, older and have longer tenure than the workers in the private sector. Also, the study shows that there is a significant heterogeneity within the public sector: the wage gap is higher for federal public employees, decreasing for the state and municipal levels.

As mudanças que vêm ocorrendo no emprego público no Brasil acarretam diversos custos para os trabalhadores que saem desse setor. Neste trabalho investigamos a magnitude da perda salarial que os trabalhadores realocados do setor público para o privado podem experimentar. Utilizando os microdados da Pesquisa Nacional por Amostra de Domicílios (PNAD) de 1995, calculamos os hiatos salariais bruto e controlado entre esses setores. Os resultados obtidos mostram que esses hiatos salariais são relativamente altos, embora significativamente menores quando utilizamos a segunda medida. Essa última constatação indica a existência de diferenças na composição da força de trabalho entre os dois setores. De fato, os trabalhadores empregados no setor público tendem a ser em média mais escolarizados, mais velhos e possuir maior tempo de experiência no trabalho do que os trabalhadores empregados no setor privado. Outra constatação importante é a presença de uma significativa heterogeneidade dentro do setor público: o hiato salarial é maior para os empregados na esfera federal, decrescendo para os níveis estadual e municipal.",https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/ingles/dp_95.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=24871
172,"DP 0094 - The Nairu, Unemployment and the Rate of Inflation in Brazil",Elcyon Caiado Rocha Lima,"ipea, economia, governo, federal, brasil, desenvolvimento, instituto de pesquisa econômica aplicada, secretaria de assuntos estratégicos, sae, pesquisa","This paper estimates the Brazilian Nairu (Non-Accelerating Inflation Rate of Unemployment) and investigates several empirical questions: the behavior of Nairu along time, error bands for Nairu and the usefulness of Nairu to the conduct of monetary policy in Brazil. There are many recent studies about the Nairu ¾ Staiger, Stock and Watson (1997), Blanchard and Katz (1997) and Portugal, Madalozzo and Hillbrecht (1999). This article innovates with respect to previous ones because it adopts an econometric model that, in our judgment, is more adequate to deal with the still recent instability of Brazilian economy. We estimate two different state-space models: one with ARCH residuals and another with a Markov- switching regime. The article presents some new evidence on several questions. It shows that the Nairu has been increasing since 1995. It concludes that there is a statistically significant relationship, with correct sign, between deviations of unemployment from the Nairu and inflation. It also shows that the usefulness of the Nairu to the conduct of monetary policy is very limited because its error bands are too wide.

Neste artigo estimamos a Non-Accelerating Inflation Rate of Unemployment (Nairu) do Brasil e investigamos diversas questões empíricas: o comportamento da Nairu ao longo do tempo, intervalos de confiança para a Nairu e sua utilidade na condução da política monetária no Brasil. Há diversos estudos recentes sobre a Nairu ¾ Staiger, Stock e Watson (1997), Blanchard e Katz (1997) e Portugal, Madalozzo e Hillbrecht (1999). Este artigo inova em relação aos demais ao adotar procedimentos econométricos que, na nossa opinião, são mais adequados para lidar com a instabilidade vivida pela economia brasileira em período recente. Estimamos dois modelos em espaço-deestados diferentes: um com resíduos ARCH e outro com mudança de regime markoviana.
O artigo apresenta novas evidências empíricas que permitem responder a diversas indagações teóricas. Ele mostra que a Nairu tem crescido desde 1995 e conclui que existe uma correlação significativa e com sinal correto entre desvios da taxa de desemprego em relação à Nairu e à taxa de inflação. Conclui-se também que as estimativas da Nairu são muito pouco úteis na condução da política monetária já que os seus intervalos de confiança são demasiadamente amplos.
As mudanças que vêm ocorrendo no emprego público no Brasil acarretam diversos custos para os trabalhadores que saem desse setor. Neste trabalho investigamos a magnitude da perda salarial que os trabalhadores realocados do setor público para o privado podem experimentar. Utilizando os microdados da Pesquisa Nacional por Amostra de Domicílios (PNAD) de 1995, calculamos os hiatos salariais bruto e controlado entre esses setores. Os resultados obtidos mostram que esses hiatos salariais são relativamente altos, embora significativamente menores quando utilizamos a segunda medida. Essa última constatação indica a existência de diferenças na composição da força de trabalho entre os dois setores. De fato, os trabalhadores empregados no setor público tendem a ser em média mais escolarizados, mais velhos e possuir maior tempo de experiência no trabalho do que os trabalhadores empregados no setor privado. Outra constatação importante é a presença de uma significativa heterogeneidade dentro do setor público: o hiato salarial é maior para os empregados na esfera federal, decrescendo para os níveis estadual e municipal.",https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/ingles/dp_94.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=24872
173,"DP 0093 - Poverty, Inequality and Macroeconomic Instability","Ricardo Paes de Barros, Carlos Corseuil, Rosane Mendonça and Maurício Cortez Reis","ipea, economia, governo, federal, brasil, desenvolvimento, instituto de pesquisa econômica aplicada, secretaria de assuntos estratégicos, sae, pesquisa","Over the past seventeen years the Brazilian macroeconomic performance has been considerably weaker than in previous decades. Inflation reached unprecedented levels and economic growth declined considerably. Despite the overall perception that macroeconomic performance is closely related to poverty and inequality, very few quantitative estimates are available in Brazil and elsewhere about the relationship between macroeconomic performance and income distribution. In this study we use monthly time series to access the relation between this weak and unstable macroeconomic performance on poverty and inequality. The estimates using aggregated and pooling time series reveal that inflation seems to have little association with inequality and particularly with poverty. However, since the variation in the monthly inflation rate over the past seventeen years has been very substantial, the associated variation of poverty became quite significant. As far as the impact of unemployment is concerned, the estimates indicate relatively weak relation between this variable and poverty or inequality. Finally, time-varying regressions indicate that the major results of this study, although applicable to most of the period analyzed, may not necessarily reflect the current situation. In fact, the time-varying estimates reveal a sharp recent decline in the association between unemployment and poverty or inequality, consistent with the drop in poverty and inequality in 1995, despite a considerably increase in the unemployment rate. There is also evidence that the relation between inflation and poverty or inequality declines as inflation accelerates.

Nas últimas duas décadas o Brasil experimentou uma performance macroeconômica muito aquém da registrada para o período imediatamente anterior. A inflação alcançou níveis sem precedentes e o crescimento econômico desacelerou consideravelmente. Apesar da percepção generalizada de que a performance macroeconômica estaria relacionada aos níveis de pobreza e desigualdade, existem poucas estimativas quantitativas sobre esta relação para o Brasil, ou mesmo para qualquer outro país. Neste artigo usamos séries de tempo mensais para estimar a relação entre a performance macroeconômica e os níveis de pobreza e desigualdade no Brasil. As estimativas usando tanto dados agregados como um pooling de séries regionais revelam que a inflação parece estar pouco relacionada com pobreza e desigualdade. No entanto, quando se leva em consideração que a variação na taxa mensal de inflação foi bastante alta, mostra-se que as variações correspondentes nos níveis de pobreza e desigualdade são significativos. Com relação ao desemprego as estimativas indicam uma tênue relação desta variável com pobreza e desigualdade. Finalmente, quando se considera a possibilidade de estas relações estimadas variarem ao longo do período analisado, foi identificada uma mudança nas estimativas relacionadas ao período mais recente (pós-real). De fato, a relação entre desemprego e pobreza ou desigualdade se torna bem mais tênue no final do período, o que parece consistente com a queda da pobreza observada a partir de 1995 quando o desemprego assume uma trajetória ascendente. Também há evidências de que a relação entre inflação e pobreza ou desigualdade é mais fraca nos períodos de aceleração inflacionária.",https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/ingles/dp_93.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=24878
174,DP 0092 - The Public-Private Wage Gap in Brazil,Sonia Rocha,"ipea, economia, governo, federal, brasil, desenvolvimento, instituto de pesquisa econômica aplicada, secretaria de assuntos estratégicos, sae, pesquisa","This paper examines the recent experiences of Belém and Belo Horizonte, two metropolitan nuclei where minimum income programs have been implemented. The idea is to verify to which extent the financial conditons in each of these municipalities seem to be compatible with the implementation of the program benefiting a significant share of the total number of the local poor. Alternatives will be considered for defining the target population in terms of income and family characteristics, as well as for establishing the value of the monthly transfer. The paper initially focuses on Brasilia’s experience as the basis for adopting the same policy in Belém and Belo Horizonte. Next it describes the characteristics of program design and operation in Belém and Belo Horizonte. Despite the fact that the two municipalities present quite different characteristics, which, in their turn, are quite diverse from Brasilia’s, both programs essentially adopted most operational parameters from the Federal District’s program. Data from the National Household Survey are used to evidence the operational limits which the program faces in these two municipalities, given the size of the target population and the financial restrictions. Specific recommendations are presented to improve program’s efficiency in each case.

Este texto examina as experiências recentes de Belém e de Belo Horizonte na implementação de programas de bolsa-escola. O objetivo é verificar em que medida as condições financeiras desses municípios são compatíveis com a implementação do programa de forma a beneficiar uma parcela significativa dos pobres locais. Serão consideradas alternativas tanto para definir a população-alvo com base em características do rendimento e da estrutura da família, como para estabelecer o valor da transferência mensal de renda. Este texto trata inicialmente da experiência de Brasília, que serviu de inspiração para a adoção do mesmo programa em Belém e em Belo Horizonte. Apesar do fato de as duas municipalidades apresentarem características muito diversas, as quais, por sua vez, se diferenciam marcadamente das de Brasília, ambos os programas adotaram essencialmente os mesmos parâmetros operacionais que o programa do Distrito Federal. Informações derivadas da PNAD são utilizadas para mostrar os limites operacionais com os quais o programa se depara nas duas municipalidades, dados o tamanho da população-alvo e as restrições financeiras. Recomendações específicas são apresentadas com vistas a melhorar a eficácia do programa nos dois casos em estudo.
",https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/ingles/dp_92.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=24879
175,DP 0091 - Labor Market and Poverty in Brazil,"Ricardo Paes de Barros, Carlos Henrique Corseuil and Phillippe G. Leite","ipea, economia, governo, federal, brasil, desenvolvimento, instituto de pesquisa econômica aplicada, secretaria de assuntos estratégicos, sae, pesquisa","This paper investigates if the responsibility of the poverty level registered in Brazil is the poor operation of the labor market, in terms of underremuneration and underutilization of the labor factor. By means of a microsimulation based decomposition of distributional changes we assess the impact on the degree of poverty of unemployment, segmentation, and discrimination. In order to estimate the effect of these labor market imperfections on poverty, it was necessary, first, to define precisely the concepts of nemployment, segmentation and discrimination. Secondly, it was necessary to define how an ideal situation where human resources are properly used and remunerated would look like, given the prevailing macroeconomic conditions. It was found that, if the conditions of the average segment of the Brazilian labor market were extended to all segments, the effect on poverty would not be very significant (the average income gap would drop from the observed 12.1% to 9,6%). Even if this condition were extended only to those below the mean, the effect on poverty would not be so higher (P1 would drop to 8,1%). Among the items of the effect of underremuneration and underutilization of labor, it is worth mentioning that the effect of unemployment is extremely limited in absolute terms, although in relative terms it is the major effect on poverty.

Este texto investiga a importância do mau funcionamento do mercado de trabalho brasileiro, tanto em termos de subutilização como de sub-remuneração do fator trabalho, para a determinação do nível de pobreza registrado no país. Utilizando uma metodologia baseada em microssimulações, estimamos o impacto de cada imperfeição do mercado de trabalho sobre a pobreza, quais sejam: desemprego, segmentação e discriminação. Para realizar essas estimativas foi necessário definir previamente os conceitos de desemprego, segmentação e discriminação. Além disso, também foi necessário definir uma situação ideal em que os recursos humanos eram propriamente utilizados e remunerados, dadas as condições da economia brasileira. Os resultados mostram que o efeito da eliminação de todas as imperfeições do mercado de trabalho sobre a pobreza não seria muito significativo. Essa eliminação das imperfeições foi operacionalizada de duas formas alternativas. Primeiro, se as condições do segmento médio do mercado de trabalho brasileiro fossem estendidas a todos os segmentos, o hiato de renda média (P1) cairia dos 12,1% observados para 9,6%. Segundo, se essa condição fosse estendida somente àqueles abaixo da média, o efeito sobre a pobreza ainda não seria muito alto, com P1 caindo para 8,1%.",https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/ingles/dp_91.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=24881
176,DP 0090 - Value Determinants of Plant Extractivism in Brazil,Sven Wunder,"ipea, economia, governo, federal, brasil, desenvolvimento, instituto de pesquisa econômica aplicada, secretaria de assuntos estratégicos, sae, pesquisa","This study analyses the structure and development trends for plant extraction in Brazil. It is a sub-sector of agriculture that has received considerable international attention, due to its alleged potentials for promoting the sustainable use of tropical forests and other natural ecosystems, e.g. through the harvesting of non-wood products in extractive reserves. The main data source is the latest Agricultural Census (1995/96) from IBGE, the Brazilian Statistical Office — a source that possesses both strengths and weaknesses. Extraction in all of Brazil is described generally; for the Legal Amazon, causes of spatial value differences are explained econometrically. It is found that extraction exhibits a long-run structural decline
vis-à-vis agricultural cultivation, which accelerates during the last decade. Nonwood values, a minor element within that sector, occur extremely concentrated on a few products and market-near geographical areas with special ecological characteristics, that are little representative for tropical forests in a wider sense. It is concluded that the favourable outlook on non-wood extraction, promoted by other scholars’ previous, site-specific case studies, may be over-optimistic if applied to a more general setting.

Neste trabalho, analisam-se a estrutura e o desenvolvimento da extração vegetal no Brasil. Esse subsetor da agricultura recebeu muita atenção internacional pelo potencial que lhe é atribuído para o uso sustentável das florestas tropicais e de outros ecossistemas naturais, por exemplo, com a colheita de produtos nãomadeireiros nas reservas extrativistas. A fonte principal de dados utilizada aqui é o último Censo Agropecuário do IBGE (1995/96), o qual se avalia criticamente. A extração no território do Brasil é descrita em termos gerais; especificamente para a Amazônia Legal, as causas da variação de valores entre áreas são analisadas por meio de instrumentos econométricos. O trabalho mostra que a extração vegetal sofreu um declínio estrutural em relação aos cultivos agrícolas, uma tendência que se acelerou na última década. Os valores não-madeireiros constituem um menor segmento do setor extrativo e são extremamente concentrados em poucos produtos e em áreas geográficas com características ecológicas especiais, as quais são pouco representativas para as florestas tropicais, num sentido mais amplo. Conseqüentemente, as perspectivas favoráveis para a extração não-madeireira, encontradas em estudos de caso anteriores, podem ser excessivamente otimistas, porque seus resultados não são aplicáveis para um cenário mais geral.",https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/ingles/dp_90.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=24882
177,DP 0089 - Labor Market Regulations and the Duration of Employment in Brazil,"Ricardo Paes de Barros, Carlos Henrique Corseuil and Mônica Bahia","ipea, economia, governo, federal, brasil, desenvolvimento, instituto de pesquisa econômica aplicada, secretaria de assuntos estratégicos, sae, pesquisa","The objective of the paper is to estimate the impact of an increase of dismissal penalties, implemented by the 1988 Brazilian constitution, on the duration of employment spells. After a simple comparison of estimates of this variable in periods pre and post 1988 we made use of two alternative methods to estimate the impact we are looking for. The first method use control groups in order to separate the impact of underlying changes in the macroeconomic environment from the impact of the constitutional change. Accordingly, we proceed by breaking down the overall population into two groups, the so-called the treatment and control groups and then apply what is known as differences-in-differences methodology. The second method would essentially consist of regressing monthly or yearly estimates for the duration of employment spells on an indicator for the constitutional change, controlling for a set of macroeconomic indicators. The estimated coefficient on this indicator would then be an estimate of the impact of the constitutional change on the hazard rate. This procedure also allow us to test the validity of all control groups on which we base part of our empirical analysis.

O objetivo deste trabalho é estimar o impacto do aumento do valor das multas pagas aos trabalhadores demitidos na duração do emprego. Este valor foi bastante elevado pela Constituição de 1988. Além de uma simples comparação da duração em períodos anteriores e posteriores à Constituição, são implementadas duas alternativas para estimar o impacto mencionado. A primeira faz uso de um método quase-experimental que permite isolar o impacto da regulação do impacto oriundo das transformações macroeconômicas experimentadas pelo Brasil. Este método se baseia em uma divisão da população em dois grupos denominados controle (não afetado pela regulação) e tratamento. O contraste entre a evolução dos dois grupos nos fornece uma estimativa do impacto da regulação. A segunda alternativa se baseia em regressões envolvendo estimativas da duração de emprego bem como um indicador da mudança constitucional controlando por uma série de indicadores macroeconômicos. O coeficiente associado ao indicador da constituição é tomado como uma estimativa do impacto da regulação. Este procedimento também permite checar se os grupos usados como controle atendem os requisitos necessários para desempenhar este papel.",https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/ingles/dp_89.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=24883
178,DP 0088 - Measuring the Stability of the Price System,Antonio Fiorencio and Ajax Moreira,"ipea, economia, governo, federal, brasil, desenvolvimento, instituto de pesquisa econômica aplicada, secretaria de assuntos estratégicos, sae, pesquisa","Is the high degree of indexing that characterized the Brazilian economy for decades a thing of the past, or could it be easily reactivated in the event of some important price shock? Alternatively: is the economy sufficiently stable to absorb a large exchange rate nominal devaluation? This paper propose and estimates some measures of the stability of the price system using characteristic roots of time varying parameter VAR model. We used the proposed methodology to evaluate price system stability of selected countries: Brazil, Argentina, Israel, Mexico and United Kingdom.

O alto grau de indexação que caracterizou a economia brasileira por décadas é um fato passado ou pode ser facilmente reativado no caso de um importante choque nominal? Alternativamente, a economia está suficientemente estável para absorver uma grande desvalorização nominal do câmbio? Este artigo propõe e estima algumas medidas de estabilidade do sistema de preços utilizando as raízes características de um modelo auto-regressivo vetorial que foi estimado com parâmetros flutuando no tempo. A metodologia foi utilizada para avaliar a estabilidade dos sistemas de preços de países selecionados: Brasil, Argentina, Israel, México e Inglaterra.",https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/ingles/dp_88.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=24884
179,DP 0087 - Estimation of a Weights Matrix for Determining Spatial Effects,Elcyon Caiado Rocha Lima and Paulo Brígido Rocha Macedo,"ipea, economia, governo, federal, brasil, desenvolvimento, instituto de pesquisa econômica aplicada, secretaria de assuntos estratégicos, sae, pesquisa","Spatial dependence results from the existence of spillover effects such as the impact of the price of one housing unit on the price of its adjacent neighbors. One way to account for spatial dependence is to specify spatial lag models in which a spatially lagged variable is assumed to play a role in explaining the variation of the original dependent variable. Most studies use a priori non-sample information in the construction of the spatial weights matrix which serves as a spatial lag operator. In contrast, this study assumes no a priori value for the spatial weights matrix in the estimation of spillover effects. We adopt a classical maximum likelihood approach and also a Bayesian Sampling-Importance-Resampling (SIR) procedure to estimate the weights matrix and the significance of spatial dependence. We apply the two estimation procedures to data on housing prices in the city of Belo Horizonte, Brazil, and compare the results obtained with these two techniques with the one derived by a priori fixing the weights. The analysis shows that the likelihood function of the weights matrix parameters has a well-defined peak, and the estimated distance-decay parameter is quite different from the standard a priori assumptions such as the “all-or-nothing” decay within the cut-off distance or the “inverse distance” adopted in the empirical literature.

A existência de efeitos de “transbordamento”, como o impacto do preço de uma unidade residencial no preço de seus vizinhos adjacentes, caracteriza a chamada “dependência espacial”. Uma forma de se levar em conta a dependência espacial é especificar modelos de defasagem espacial nos quais se supõe que uma variável espacialmente defasada explica, pelo menos parcialmente, a variação da variável dependente original. A maioria dos estudos fixa a priori os parâmetros utilizados na construção da matriz de pesos espaciais que serve de operador da defasagem espacial. Em contraste, este trabalho não pressupõe qualquer valor a priori para os parâmetros da matriz de pesos espaciais na estimação de efeitos de transbordamento. Nós adotamos uma abordagem de máxima verossimilhança clássica e um procedimento bayesiano, Sampling–Importance–Resampling (SIR), para estimar os pesos da matriz e a significância da dependência espacial. Utilizamos dados de unidades residenciais da cidade de Belo Horizonte, e comparamos os resultados obtidos com o procedimento desenvolvido com aqueles derivados a partir da fixação a priori dos pesos espaciais. A análise mostra que a função de verossimilhança tem um pico bem definido, e o parâmetro de decaimento estimado é bastante diverso dos valores prefixados usualmente adotados na literatura empírica, como o decaimento “tudo-ou-nada” dentro da distância crítica ou o uso do “inverso da distância”.",https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/ingles/dp_87.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=24885
180,DP 0086 - Automobile Pollution Control in Brazil,Claudio Ferraz and Ronaldo Seroa da Motta,"Air pollution concentrations have been rapidly increasing in the major urban areas of Brazil caused mainly by the increasing use of vehicles. In the presence of this negative externality, environmental regulation is required. Car emission control policies in Brazil have relied basically on mandatory emission standards and subsidies for specific cleaner technology resulting in substantial decrease of car emission rates. Nevertheless, car sale taxes, differentiated by vehicles’ size and fuel, have also influenced car emission patterns. This paper analyzes the compliance trend of the Brazilian fleet with environmental standards between 1992 and 1997. We find that larger automobiles had the fastest compliance schedule while popular models adjusted very slowly. Also gasoline-fueled models had a faster adjustment pattern than ethanol cars. Additionally, we analyze the current relationship between pollution emissions and car characteristics in order to orient policy formulation. We find a positive relationship between emissions rates and horse power, concluding that although the current value added-sale car tax is not environmental harmful, a tax differentiating clean from dirty models, within each tax bracket, could create substantial incentives for emission control in the future.A concentração da poluição do ar tem crescido rapidamente nas grandes regiões metropolitanas do Brasil devido, principalmente, ao crescente uso de veículos automotivos. Na presença desta externalidade negativa, a regulação ambiental faz-se  necessária. A política de controle de emissões de poluentes automotivos no Brasil, implementada basicamente com uso de mecanismos de comando e controle e incentivo fiscal, resultou em redução significativa na emissão média de poluentes nos carros novos. Não obstante, o imposto (IPI) sobre a venda de automóveis, diferenciado por combustíveis e potência, também influenciou na evolução das emissões de poluentes. Este trabalho analisa a evolução do atendimento às metas de emissão de poluentes veiculares da legislação ambiental entre 1992 e 1997. Os resultados indicam que os carros grandes, que obtiveram incentivo fiscal, tiveram ajuste mais rápido enquanto os carros populares realizaram ajuste mais lento. Além disso, carros a gasolina ajustaram sua tecnologia mais rápido do que os carros a álcool. Adicionalmente, analisamos a relação entre emissões e características dos automóveis novos vendidos em 1997. Os resultados indicam a existência de uma relação positiva entre taxas de emissão e potência. Concluímos que, embora a atual estrutura do IPI não esteja em oposição aos carros mais limpos, a adoção de alíquotas diferenciadas dentro de cada categoria, menor para os mais limpos e maior para os mais sujos, criaria incentivos para que o controle das emissões de poluentes veiculares fosse realizado de forma mais custo-efetiva.",Ipea - Instituto de Pesquisa Econômica Aplicada,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/ingles/dp_86.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=24886
181,DP 0085 - Investment and Uncertainty in a Quadratic Adjustment Cost Model: Evidence from Brazil,Rodrigo Pereira,"ipea, economia, governo, federal, brasil, desenvolvimento, instituto de pesquisa econômica aplicada, secretaria de assuntos estratégicos, sae, pesquisa","In this paper I assess empirically the sign of the uncertainty-investment relation in Brazil within a quadratic adjustment cost model. It is shown that these variables are negatively related in the Brazilian economy. The implication is that investment can be enlarged with the adoption of a sustainable macroeconomic policy that rules out uncertainty-yielding shocks, like huge devaluation in domestic currency, or defaults in internal and external debts. I also propose a method for estimating the quadratic adjustment cost model when the endogenous variable is I(2) and the forcing variables are I(1). As long as capital stock is typically an I(2) variable, the econometric insight seems particularly suited for models of investment.

Neste artigo é avaliado empiricamente o sinal da relação entre investimento e incerteza no Brasil, utilizando-se do arcabouço dos modelos com custo de ajustamento quadrático. Mostra-se que essas variáveis são negativamente relacionadas na economia brasileira. A implicação é que o nível de investimento pode ser aumentado com a adoção de uma política macroeconômica sustentável capaz de evitar choques que geram incerteza, como grandes desvalorizações no câmbio ou moratórias nas dívidas interna e externa. Propõe-se ainda um método para estimar o modelo com custo de ajustamento quadrático quando a variável endógena é I(2) e as variáveis exógenas são I(1). Dado que o estoque de capital é tipicamente uma variável I(2), o procedimento econométrico parece particularmente apropriado para modelos de investimento.",https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/ingles/dp_85.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=24887
182,DP 0084 - Labor Market Regulations and the Demand for Labor in Brazil,"Ricardo Paes de Barros, Carlos Henrique Corseuil and Gustavo Gonzaga","ipea, economia, governo, federal, brasil, desenvolvimento, instituto de pesquisa econômica aplicada, secretaria de assuntos estratégicos, sae, pesquisa","The main objective of this study is to evaluate the impact of the 1988 changes in labor market regulations on the level of employment and on the time required by firms to adjust their employment level to economic fluctuations. From the many aspects of labor market regulations, this study will concentrate on those that directly influence variable labor and dismissal costs. Evaluating the impact of changes in these costs on the level of employment and speed of adjustment will be based on estimates of structural dynamic models for labor demand at different points in time before and after the 1988 constitutional change. The empirical strategy will be to estimate such models from microlongitudinal monthly data for a sample of 5,000 on manufacturing establishments, which cover the period from January 1985 to December 1997. To try to isolate the effect of the constitutional change on the parameters of the demand function from the effect of the process of trade liberalization and of the series of stabilization plans that also occurred in the end of the 80’s, we regress our monthly estimates of these parameters on a temporal indicator for the 1988 constitutional change, controlling for a variety of other macroeconomic indicators.

O objetivo principal deste artigo é avaliar o impacto das mudanças na regulação do mercado de trabalho, implementadas com a Constituição de 1988, sobre o nível de emprego e a velocidade do ajuste do emprego a flutuações econômicas. Entre os vários aspectos da regulação do mercado de trabalho, nossa análise prioriza aqueles relacionados aos custos variáveis do trabalho e custos de demissão. A avaliação dos impactos da variação destes custos sobre as variáveis mencionadas será baseada em estimativas de um modelo dinâmico de caráter estrutural da demanda por trabalho em vários períodos, anteriores e posteriores à mudança constitucional de 1988. A estratégia empírica consiste em estimar o modelo por intermédio de dados microlongitudinais de periodicidade mensal. Os dados são da Pesquisa Industrial Mensal, que reportam informações sobre cerca de 5 mil estabelecimentos industriais. Nossa análise compreenderá o período de janeiro de 1985 a dezembro de 1997. Os resultados não mostram nenhuma evidência de que os parâmetros da demanda por trabalho tenham tido seus valores alterados por volta de 1988. Estes resultados continuam válidos mesmo quando se considera a influência de fatores macroeconômicos sobre a evolução mensal dos parâmetros estimados.",https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/TDs/ingles/dp_84.pdf,,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=24888
