,Link,PDF Links,Título,Autores,Data Publicação,Publicação Mãe,Autor
180,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=37158,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/201203_bapi_24_art12.pdf,"“SEMPRE HAVERÁ O MELHOR E O PIOR”: CONTROVÉRSIAS, CRIATIVIDADE E ENQUADRAMENTOS INTERPRETATIVOS EM TORNO DAS ESTATÍSTICAS DE PRODUTIVIDADE COMPARADA DOS ATORES E DAS ORGANIZAÇÕES JUDICIÁRIAS NO BRASIL",,,"Boletim de Análise Político-Institucional nº 24, novembro 2020","Maricilene Isaira Baia do Nascimento, Rebecca Neaera Abers"
181,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=37158,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/201203_bapi_24_nota_final.pdf,NOTAL FINAL DOS EDITORES,,,"Boletim de Análise Político-Institucional nº 24, novembro 2020",
182,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36978,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/210107_bmt_70_apresentacao.pdf,APRESENTAÇÃO,,,Boletim Mercado de Trabalho - Conjuntura e Análise nº 70,"Carlos Henrique Corseuil, Maíra Franca"
183,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36978,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/210107_bmt_70_analise_mercado_de_trabalho.pdf,ANÁLISE DO MERCADO DE TRABALHO,,,Boletim Mercado de Trabalho - Conjuntura e Análise nº 70,"Carlos Henrique Corseuil, Maíra Franca"
184,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36978,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/210107_bmt_70_dossie_a1.pdf,ARTIGO 1 - INSERÇÃO DOS JOVENS NO MERCADO DE TRABALHO EM TEMPOS DE CRISE,,,Boletim Mercado de Trabalho - Conjuntura e Análise nº 70,"Carlos Henrique Corseuil, Maíra Franca"
185,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36978,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/210107_bmt_70_dossie_a2.pdf,ARTIGO 2 - OS JOVENS QUE NÃO TRABALHAM E NÃO ESTUDAM NO CONTEXTO DA PANDEMIA DA COVID-19 NO BRASIL,,,Boletim Mercado de Trabalho - Conjuntura e Análise nº 70,"Enid Rocha Andrade da Silva, Fábio Monteiro Vaz"
186,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36978,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/210107_bmt_70_dossie_a3.pdf,ARTIGO 3 - SUBSÍDIOS PARA A FORMULAÇÃO DE POLÍTICAS PÚBLICAS DE JUVENTUDE NO BRASIL,,,Boletim Mercado de Trabalho - Conjuntura e Análise nº 70,"Luiz Antonio Cruz Caruso, Anne Caroline Posthuma"
187,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36978,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/210107_bmt_70_nota_tecnica_a1.pdf,ARTIGO 1 - A REDUÇÃO DO NÚMERO DE ESTABELECIMENTOS FAMILIARES E DO PESSOAL OCUPADO NA AGRICULTURA FAMILIAR: HIPÓTESES À LUZ DA ANÁLISE DOS CENSOS AGROPECUÁRIOS 2006 E 20171,,,Boletim Mercado de Trabalho - Conjuntura e Análise nº 70,"Alexandre Valadares, Fábio Alves"
188,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36978,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/210107_bmt_70_nota_tecnica_a2.pdf,ARTIGO 2 - O TRABALHO PRECÁRIO E A PANDEMIA:OS GRUPOS DE RISCO NA ECONOMIA DO TRABALHO,,,Boletim Mercado de Trabalho - Conjuntura e Análise nº 70,"Sandro Sacchet de Carvalho, Mauro Oddo Nogueira"
189,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36978,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/210107_bmt_70_nota_tecnica_a3.pdf,ARTIGO 3 - DIFERENÇAS METODOLÓGICAS ENTRE O CADASTRO GERAL DE EMPREGADOS E DESEMPREGADOS E A PESQUISA NACIONAL POR AMOSTRA DE DOMICÍLIOS CONTÍNUA,,,Boletim Mercado de Trabalho - Conjuntura e Análise nº 70,
190,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36978,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/210107_bmt_70_policiamento_foco_a1.pdf,"ARTIGO 1 - FINANCIAMENTOS VINCULADOS À RENDA FUTURA, SEGURIDADE SOCIAL E QUALIFICAÇÃO PROFISSIONAL: LITERATURA E PROPOSIÇÕES",,,Boletim Mercado de Trabalho - Conjuntura e Análise nº 70,", Paulo Meyer Nascimento, , Ana Flávia de Moraes Toller, Alexandre dos Santos Cunha, Paulo Eduardo Alves da Silva, Danielle Zoega Rosim, Victor Dantas de Maio Martinez"
191,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36978,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/210107_bmt_70_economia_solidaria_a1.pdf,A POLÍTICA PÚBLICA DE ECONOMIA CRIATIVA E SOLIDÁRIA DO MUNICÍPIO DE ARARAQUARA/SP,,,Boletim Mercado de Trabalho - Conjuntura e Análise nº 70,"Camila Capacle Paiva, Edinho Silva"
192,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36978,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/210107_bmt_70_economia_solidaria_a2.pdf,"A INSTITUCIONALIZAÇÃO DA POLÍTICA PÚBLICA DE ECONOMIA SOLIDÁRIA EM BALNEÁRIO CAMBORIÚ: ATORES, AGENDAS E PROCESSOS",,,Boletim Mercado de Trabalho - Conjuntura e Análise nº 70,"Luiz Filipe Goldfeder Reinecke, Anderson Sasaki Vasques Pacheco, Danilo Melo, Pompilio Locks, Vanêssa Pereira Simon"
193,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36978,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/210107_bmt_70_economia_solidaria_a3.pdf,AS POLÍTICAS PÚBLICAS DE ECONOMIA SOLIDÁRIA NO MUNICÍPIO DE MARICÁ/RJ,,,Boletim Mercado de Trabalho - Conjuntura e Análise nº 70,"Amanda Souza do Nascimento Pereir, Diego Zeidan Cardoso Siqueira, Lorena Thevénard Senra, Nathan Melo Costa"
194,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36978,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/210107_bmt_70_economia_solidaria_a4.pdf,A POLÍTICA PÚBLICA DE ECONOMIA SOLIDÁRIA DA BAHIA: ESTRATÉGIA DE DESENVOLVIMENTO SUSTENTÁVEL E DEMOCRÁTICO,,,Boletim Mercado de Trabalho - Conjuntura e Análise nº 70,"Angela Schwengber, Dayvid Souza Santos, Efson Batista Lima, Milton Barbosa de Almeida Filho"
195,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36978,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/210107_bmt_70_economia_solidaria_a5.pdf,TEMPOS DE CRISE E A RELEVÂNCIA DA POLÍTICAPÚBLICA ESTADUAL DE ECONOMIA SOLIDÁRIA NO BRASIL: A EXPERIÊNCIA DO ESTADO DO MARANHÃO,,,Boletim Mercado de Trabalho - Conjuntura e Análise nº 70,Nilce Cardoso Ferreira
196,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36978,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/210107_bmt_70_economia_solidaria_a6.pdf,REPERTÓRIO PROGRAMÁTICO E RESILIÊNCIA DAS POLÍTICAS SUBNACIONAIS DE ECONOMIA SOLIDÁRIA NO BRASIL: SÍNTESE DE EXPERIÊNCIAS ESTADUAIS E MUNICIPAIS,,,Boletim Mercado de Trabalho - Conjuntura e Análise nº 70,"Sandro Pereira Silva, Leandro Pereira Morais, Dayvid Souza Santos"
197,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36291,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/200806_bapi 23_prefacio.pdf,PREFÁCIO,,,"Boletim de Análise Político-Institucional nº 23, junho 2020",Jessé Souza
198,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36291,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/200820_bapi_23_introducao.pdf,"INTRODUÇÃO À EDIÇÃO TEMÁTICA CLASSES SOCIAIS, ESTADO E DESIGUALDADES",,,"Boletim de Análise Político-Institucional nº 23, junho 2020","Marco Natalino, Felix Lopez"
199,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36291,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/200806_bapi 23_artigo_1.pdf,ESPAÇO SOCIAL E ESTRUTURA DE CLASSES EM REGIÕES METROPOLITANAS BRASILEIRAS,,,"Boletim de Análise Político-Institucional nº 23, junho 2020",Emerson Ferreira Rocha
200,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36291,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/200806_bapi 23_artigo_2.pdf,"CLASSE, ESTILOS DE VIDA E VALORES NO BRASIL",,,"Boletim de Análise Político-Institucional nº 23, junho 2020","André Vieira, Felix Lopez"
201,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36291,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/200806_bapi 23_artigo_3.pdf,ENCONTROS BUROCRÁTICOS E SUAS REVERBERAÇÕES SIMBÓLICAS: UMA EXPLORAÇÃO DAS EXPERIÊNCIAS DE INTERAÇÃO COTIDIANA COM AGENTES DO ESTADO,,,"Boletim de Análise Político-Institucional nº 23, junho 2020",Roberto Rocha C. Pires
202,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36291,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/200806_bapi 23_artigo_4.pdf,"POBREZA, REDISTRIBUIÇÃO E O PROGRAMA BOLSA FAMÍLIA NA PERCEPÇÃO DOS BRASILEIROS",,,"Boletim de Análise Político-Institucional nº 23, junho 2020",Marco Natalino
203,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36291,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/200806_bapi 23_artigo_5.pdf,REPERTÓRIOS SOBRE AS RAZÕES DA DESIGUALDADE NO BRASIL,,,"Boletim de Análise Político-Institucional nº 23, junho 2020",Felix Lopez
204,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36291,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/200806_bapi 23_artigo_6.pdf,O POVO NÃO ASSISTE A TUDO BESTIALIZADO,,,"Boletim de Análise Político-Institucional nº 23, junho 2020",Antonio Lassance
205,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36291,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/200806_bapi 23_artigo_7.pdf,A MERITOCRACIA E A REPRODUÇÃO DA DESIGUALDADE: ANÁLISE COMPARATIVA ENTRE TRAJETÓRIAS SOCIAIS DE AGENTES DO CAMPO JURÍDICO,,,"Boletim de Análise Político-Institucional nº 23, junho 2020",Mariana Garcia
206,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36291,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/200806_bapi 23_artigo_8.pdf,PERFIS EDUCATIVOS E REPERTÓRIOS DE ACESSO A EMPREGOS,,,"Boletim de Análise Político-Institucional nº 23, junho 2020",Vitor Matheus Oliveira de Menezes
207,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36187,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/200811_BMT_69_apresentacao.pdf,APRESENTAÇÃO,,,Boletim Mercado de Trabalho - Conjuntura e Análise nº 69,"Ana Luiza Neves de Holanda Barbosa, Joana Simões Costa, Marcos Hecksher"
208,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36187,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/200811_BMT_69_analise_mercado_de_trabalho.pdf,ANÁLISE DO MERCADO DE TRABALHO,,,Boletim Mercado de Trabalho - Conjuntura e Análise nº 69,"Ana Luiza Neves de Holanda Barbosa, Joana Simões Costa, Marcos Hecksher"
209,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36187,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/200811_BMT_69_mercado_de_trabalho.pdf,MERCADO DE TRABALHO E PANDEMIA DA COVID-19,,,Boletim Mercado de Trabalho - Conjuntura e Análise nº 69,"Ana Luiza Neves de Holanda Barbosa, Joana Simões Costa, Marcos Hecksher"
210,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36187,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/200811_BMT_69_efeito_do_desemprego.pdf,"EFEITOS DO DESEMPREGO, DO AUXÍLIO EMERGENCIAL E DO PROGRAMA EMERGENCIAL DE PRESERVAÇÃO DO EMPREGO E DA RENDA (MP 936) SOBRE A RENDA, A POBREZA E A DESIGUALDADE DURANTE E DEPOIS DA PANDEMIA",,,Boletim Mercado de Trabalho - Conjuntura e Análise nº 69,"Rogério Jerônimo Barbosa, Ian Prates"
211,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36187,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/200811_BMT_69_substituicao_da_capacitacao.pdf,SUBSTITUIÇÃO DA CAPTAÇÃO DOS DADOS DO CAGED PELO ESOCIAL,,,Boletim Mercado de Trabalho - Conjuntura e Análise nº 69,"Mariana Eugenio Almeida, Tamille Sales Dias, Rosângela Jardim de Farias, Augusto Veras Soares Martinez Albuquerque, Sergio Luiz Rodrigues Torres, Luis Felipe Batista de Oliveira"
212,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36187,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/200811_BMT_69_essencialidade_contato.pdf,"ESSENCIALIDADE, CONTATO INTERPESSOAL, TELETRABALHO E RISCO DE AUTOMAÇÃO DAS OCUPAÇÕES NO MERCADO FORMAL BRASILEIRO",,,Boletim Mercado de Trabalho - Conjuntura e Análise nº 69,Aguinaldo Nogueira Maciente
213,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36187,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/200811_BMT_69_extencao_universitaria.pdf,"EXTENSÃO UNIVERSITÁRIA, ECONOMIA SOLIDÁRIA E GERAÇÃO DE OPORTUNIDADES NO CONTEXTO DA COVID-19",,,Boletim Mercado de Trabalho - Conjuntura e Análise nº 69,
214,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36187,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/200811_BMT_69_incubadora_universitaria.pdf,AS INCUBADORAS UNIVERSITÁRIAS DE ECONOMIA SOLIDÁRIA DURANTE A PANDEMIA,,,Boletim Mercado de Trabalho - Conjuntura e Análise nº 69,
215,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36187,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/200811_BMT_69_politicas_socioeconomicos.pdf,POLÍTICAS SOCIOECONÔMICAS DE REAÇÃO À CRISE DA COVID-19 NO MUNICÍPIO DE MARICÁ-RJ,,,Boletim Mercado de Trabalho - Conjuntura e Análise nº 69,
216,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36187,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/200811_BMT_69_mais_empregos.pdf,MAIS EMPREGOS COM MENOS AGLOMERAÇÃO:PROPOSTA DE DESONERAÇÃO DA FOLHA COM ÊNFASE NAS MENORES JORNADAS,,,Boletim Mercado de Trabalho - Conjuntura e Análise nº 69,"Marcos Hecksher, Carlos Henrique Corseuil"
217,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36152,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_internacional/200930_bepi_27_apresentacao.pdf,APRESENTAÇÃO,,,"Boletim de Economia e Política Internacional nº 27, Maio 2020/Agosto 2020",Rafael Almeida Ferreira Abrão
218,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36152,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_internacional/200930_bepi_27_a1.pdf,COVID-19 E OS IMPACTOS NA INDÚSTRIA PETROLÍFERA: CONSIDERAÇÕES INICIAIS,,,"Boletim de Economia e Política Internacional nº 27, Maio 2020/Agosto 2020",Rafael Almeida Ferreira Abrão
219,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36152,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_internacional/200930_bepi_27_a2.pdf,PANDEMIA DE COVID-19 NO BRASIL: PRIMEIROS IMPACTOS SOBRE AGREGADOS MACROECONÔMICOS E COMÉRCIO EXTERIOR,,,"Boletim de Economia e Política Internacional nº 27, Maio 2020/Agosto 2020",Juliana Carvalho da Cunha Trece
220,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36152,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_internacional/200930_bepi_27_a3.pdf,EFEITOS DA PANDEMIA DA COVID-19 NAS MIGRAÇÕES INTERNACIONAIS PARA O MERCOSUL E A UNIÃO EUROPEIA: ASPECTOS NORMATIVOS E CENÁRIOS POLÍTICOS,,,"Boletim de Economia e Política Internacional nº 27, Maio 2020/Agosto 2020","Eveline Vieira Brígido, Roberto Rodolfo Georg Uebel"
221,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36152,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_internacional/200930_bepi_27_a4.pdf,"BRAZIL’S INTERNATIONAL COOPERATION IN SCIENCE, TECHNOLOGY, AND INNOVATION IN THE CONTEXT OF THE COVID-19 PANDEMIC",,,"Boletim de Economia e Política Internacional nº 27, Maio 2020/Agosto 2020","Aline Chianca Dantas, Júlia Mascarello, Nanahira de Rabelo e Sant’Anna"
222,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36152,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_internacional/200930_bepi_27_a5.pdf,IMPACTOS DA COVID-19: A SAÚDE E A “SAÚDE” DO CONTINENTE AFRICANO,,,"Boletim de Economia e Política Internacional nº 27, Maio 2020/Agosto 2020",Marcelle Bessa
223,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36152,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_internacional/200930_bepi_27_a6.pdf,SOFT POWER EM TEMPOS DE QUARENTENA: AS ESTRATÉGIAS DA DIPLOMACIA CHINESA EM MEIO À PANDEMIA DE COVID-19,,,"Boletim de Economia e Política Internacional nº 27, Maio 2020/Agosto 2020","Alana Camoça Gonçalves de Oliveira, Felipe Gusmão Carioni Fernandes"
224,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36152,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_internacional/200930_bepi_27_a7.pdf,IS THE COVID-19 PANDEMIC A STRESS TEST FOR THE 2030 AGENDA?,,,"Boletim de Economia e Política Internacional nº 27, Maio 2020/Agosto 2020","Philippe Orliange, Carlos Pincemin"
225,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=36152,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_internacional/200930_bepi_27_a8.pdf,DESINTEGRAÇÃO ECONÔMICA E FRAGMENTAÇÃO DA GOVERNANÇA REGIONAL NA AMÉRICA DO SUL EM TEMPOS DE COVID-19,,,"Boletim de Economia e Política Internacional nº 27, Maio 2020/Agosto 2020","Pedro Silva Barros, Julia de Souza Borba Gonçalves, Sofía Escobar Samurio"
226,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35537,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/191021_bapi_21_apresentacao.pdf,APRESENTAÇÃO,,,"Boletim de Análise Político-Institucional nº 22, abril 2020","Flávia Schmidt, Janine Mello"
227,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35537,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/BAPI_N22_COVID%2019_Artigo%201.pdf,ESTRATÉGIAS DE COORDENAÇÃO GOVERNAMENTAL NA CRISE DA COVID,,,"Boletim de Análise Político-Institucional nº 22, abril 2020","Flávia Schmidt, Janine Mello, Pedro Cavalcante"
228,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35537,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/BAPI_N22_COVID%2019_Artigo%202.pdf,OS INSTRUMENTOS DE POLÍTICAS PÚBLICAS PARA O ENFRENTAMENTO DO VÍRUS DA COVID-19: UMA ANÁLISE DOS NORMATIVOS PRODUZIDOS PELO EXECUTIVO FEDERAL,,,"Boletim de Análise Político-Institucional nº 22, abril 2020","Natália Massaco Koga, Pedro Lucas de Moura Palotti, Isabella de Araujo Goellner, Bruno Gontyjo do Couto"
229,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35537,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/BAPI_N22_COVID%2019_Artigo%203.pdf,"PREVENINDO CONFLITOS SOCIAIS VIOLENTOS EM TEMPOS DE PANDEMIA: GARANTIA DA RENDA, MANUTENÇÃO DA SAÚDE MENTAL E COMUNICAÇÃO EFETIVA",,,"Boletim de Análise Político-Institucional nº 22, abril 2020",Rodrigo Fracalossi de Moraes
230,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35537,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/BAPI_N22_COVID%2019_Artigo%204.pdf,OS EFEITOS SOBRE GRUPOS SOCIAIS E TERRITÓRIOS VULNERABILIZADOS DAS MEDIDAS DE ENFRENTAMENTO À CRISE SANITÁRIA DA COVID-19: PROPOSTAS PARA O APERFEIÇOAMENTO DA AÇÃO PÚBLICA,,,"Boletim de Análise Político-Institucional nº 22, abril 2020",Roberto Rocha C. Pires
231,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35537,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/BAPI_N22_COVID%2019_Artigo%205.pdf,TRANSPARÊNCIA GOVERNAMENTAL E A QUESTÃO DA COVID-19: UMA ANÁLISE DA SUSPENSÃO DOS PRAZOS DE RESPOSTA A PEDIDOS POR MEIO DA LEI DE ACESSO À INFORMAÇÃO,,,"Boletim de Análise Político-Institucional nº 22, abril 2020","Igor Ferraz da Fonseca, João Cláudio Pompeu, Daniel Pitangueira de Avelino, Sivaldo Pereira da Silva"
232,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35537,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/BAPI_N22_COVID%2019_Artigo%206.pdf,MAPEAMENTO DOS PROFISSIONAIS DE SAÚDE NO BRASIL: ALGUNS APONTAMENTOS EM VISTA DA CRISE SANITÁRIA DA COVID-19,,,"Boletim de Análise Político-Institucional nº 22, abril 2020","Felix Garcia Lopez, Pedro Lucas de Moura Palotti, Sheila Cristina Tolentino Barbosa, Natália Massaco Koga"
233,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35537,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/BAPI_N22_COVID%2019_Artigo%207.pdf,RELAÇÕES EXECUTIVO-LEGISLATIVO E GOVERNABILIDADE À LUZ DA CRISE DA COVID-19,,,"Boletim de Análise Político-Institucional nº 22, abril 2020",Acir Almeida
234,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35537,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/BAPI_N22_COVID%2019_Artigo%208.pdf,MEDIDAS LEGAIS DE INCENTIVO AO DISTANCIAMENTO SOCIAL: COMPARAÇÃO DAS POLÍTICAS DE GOVERNOS ESTADUAIS E PREFEITURAS DAS CAPITAIS NO BRASIL,,,"Boletim de Análise Político-Institucional nº 22, abril 2020",Rodrigo Fracalossi de Moraes
235,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35537,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/boletim_analise_politico/BAPI_N22_COVID%2019_Artigo%209.pdf,"A CRISE DA COVID-19, REGRAS ORÇAMENTÁRIAS E SUAS INTERPRETAÇÕES: MUDANÇAS NECESSÁRIAS ?",,,"Boletim de Análise Político-Institucional nº 22, abril 2020",Leandro Freitas Couto
236,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35502,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/200519_bmt68_apresentacao.pdf,APRESENTAÇÃO,,,Boletim Mercado de Trabalho - Conjuntura e Análise nº 68,APRESENTAÇÃO
237,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35502,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/200519_bmt68_mercado_de_trabalho.pdf,ANÁLISE DO MERCADO DE TRABALHO,,,Boletim Mercado de Trabalho - Conjuntura e Análise nº 68,
238,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35502,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/200519_bmt68_nota_tecnica_a1.pdf,HETEROGENEIDADE DO DIFERENCIAL SALARIAL PÚBLICO-PRIVADO,,,Boletim Mercado de Trabalho - Conjuntura e Análise nº 68,"Joana Simões Costa, Fernando Gaiger, Bruna Azevedo, Sandro Sacchet, Ana Luiza Neves de Holanda Barbosa, , Joana Simões Costa, Ana Luiza Neves de Holanda Barbosa, Carolina Vital, Felipe Russo, , Marcos Hecksher, Ana Luiza Neves de Holanda Barbosa, Joana Simões Costa, , "
239,https://portalantigo.ipea.gov.br/portal/index.php?option=com_content&view=article&id=35502,https://portalantigo.ipea.gov.br/portal/images/stories/PDFs/mercadodetrabalho/200519_bmt68_politica_Foco_art01.pdf,O NOVO SINE: MUDANÇAS DO MODELO BRASILEIRO DE INTERMEDIAÇÃO DE MÃO DE OBRA,,,Boletim Mercado de Trabalho - Conjuntura e Análise nº 68,", Fernando Holanda Barbosa Filho, Marcelo Leandro Ferreira, Pedro Lucas Araújo, , , Emanuel Camilo de O. Marra, Karen Michelle A. de Oliveira, Leonardo Assis M. Júnio, , Carlos Henrique Corseuil, Miguel N. Foguel, , , "
